0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.008738950831198208,0,-0.01803324049710598,-7.262916855221506e-06,-0.0017470324526092068,-0.009708306697755856,0,0.03651765819557367,0.028262881837293134,-0.015009831567151247,-0.07714355293814937,-0.048869219055841226,0,0,0.029670597283903602,-0.015356465592125657,0.035309353328808385,-0.07612320660621422,-0.03275848749897049,0,0,0.03266666666666666,0.03266666666666666,0.03266666666666666,0.03266666666666666,0.03266666666666666,0.006923076923076922,0.006923076923076922,0.006923076923076922,0.006923076923076922,0.006923076923076922,0,0,0,0
0.017477901662396416,0,-0.03606648099421196,-1.4525833710443012e-05,-0.0034940649052184135,-0.019416613395511713,0,0.07303531639114734,0.05652576367458627,-0.030019663134302495,-0.15428710587629874,-0.09773843811168245,0,0,0.059341194567807204,-0.030712931184251314,0.07061870665761677,-0.15224641321242843,-0.06551697499794099,0,0,0.06533333333333333,0.06533333333333333,0.06533333333333333,0.06533333333333333,0.06533333333333333,0.013846153846153845,0.013846153846153845,0.013846153846153845,0.013846153846153845,0.013846153846153845,0,0,0,0
0.026216852493594622,0,-0.05409972149131794,-2.178875056566452e-05,-0.00524109735782762,-0.02912492009326757,0,0.109552974586721,0.0847886455118794,-0.045029494701453746,-0.2314306588144481,-0.14660765716752366,0,0,0.0890117918517108,-0.046069396776376975,0.10592805998642515,-0.22836961981864265,-0.09827546249691148,0,0,0.09799999999999999,0.09799999999999999,0.09799999999999999,0.09799999999999999,0.09799999999999999,0.02076923076923077,0.02076923076923077,0.02076923076923077,0.02076923076923077,0.02076923076923077,0,0,0,0
0.03495580332479283,0,-0.07213296198842392,-2.9051667420886024e-05,-0.006988129810436827,-0.038833226791023426,0,0.14607063278229468,0.11305152734917254,-0.06003932626860499,-0.30857421175259747,-0.1954768762233649,0,0,0.11868238913561441,-0.06142586236850263,0.14123741331523354,-0.30449282642485687,-0.13103394999588197,0,0,0.13066666666666665,0.13066666666666665,0.13066666666666665,0.13066666666666665,0.13066666666666665,0.02769230769230769,0.02769230769230769,0.02769230769230769,0.02769230769230769,0.02769230769230769,0,0,0,0
0.04369475415599104,0,-0.0901662024855299,-3.631458427610753e-05,-0.008735162263046034,-0.04854153348877928,0,0.18258829097786836,0.14131440918646568,-0.07504915783575623,-0.3857177646907468,-0.24434609527920614,0,0,0.148352986419518,-0.07678232796062828,0.17654676664404192,-0.38061603303107105,-0.16379243749485245,0,0,0.16333333333333333,0.16333333333333333,0.16333333333333333,0.16333333333333333,0.16333333333333333,0.03461538461538461,0.03461538461538461,0.03461538461538461,0.03461538461538461,0.03461538461538461,0,0,0,0
0.052433704987189245,0,-0.10819944298263588,-4.357750113132904e-05,-0.01048219471565524,-0.05824984018653514,0,0.219105949173442,0.1695772910237588,-0.09005898940290749,-0.4628613176288962,-0.29321531433504733,0,0,0.1780235837034216,-0.09213879355275395,0.2118561199728503,-0.4567392396372853,-0.19655092499382296,0,0,0.19599999999999998,0.19599999999999998,0.19599999999999998,0.19599999999999998,0.19599999999999998,0.04153846153846154,0.04153846153846154,0.04153846153846154,0.04153846153846154,0.04153846153846154,0,0,0,0
0.061172655818387454,0,-0.12623268347974187,-5.0840417986550544e-05,-0.012229227168264448,-0.067958146884291,0,0.2556236073690157,0.19784017286105193,-0.10506882097005873,-0.5400048705670456,-0.34208453339088857,0,0,0.20769418098732523,-0.1074952591448796,0.2471654733016587,-0.5328624462434995,-0.22930941249279346,0,0,0.22866666666666663,0.22866666666666663,0.22866666666666663,0.22866666666666663,0.22866666666666663,0.04846153846153846,0.04846153846153846,0.04846153846153846,0.04846153846153846,0.04846153846153846,0,0,0,0
0.06991160664958566,0,-0.14426592397684784,-5.810333484177205e-05,-0.013976259620873654,-0.07766645358204685,0,0.29214126556458936,0.22610305469834507,-0.12007865253720998,-0.6171484235051949,-0.3909537524467298,0,0,0.23736477827122882,-0.12285172473700526,0.2824748266304671,-0.6089856528497137,-0.26206789999176394,0,0,0.2613333333333333,0.2613333333333333,0.2613333333333333,0.2613333333333333,0.2613333333333333,0.05538461538461538,0.05538461538461538,0.05538461538461538,0.05538461538461538,0.05538461538461538,0,0,0,0
0.07865055748078387,0,-0.16229916447395382,-6.536625169699355e-05,-0.015723292073482862,-0.0873747602798027,0,0.32865892376016304,0.2543659365356382,-0.13508848410436122,-0.6942919764433443,-0.43982297150257105,0,0,0.2670353755551324,-0.13820819032913093,0.31778417995927544,-0.6851088594559279,-0.2948263874907344,0,0,0.294,0.294,0.294,0.294,0.294,0.0623076923076923,0.0623076923076923,0.0623076923076923,0.0623076923076923,0.0623076923076923,0,0,0,0
